343,0.8641,30472.001,1360.7249
344,0.8642,30433.706,1364.6327
345,0.8643,30395.604,1368.4277
346,0.8644,30357.6935,1372.108
347,0.8645,30319.9729,1376.2607
348,0.8647,30282.4407,1379.9186
349,0.8648,30245.0954,1383.9968
350,0.865,30207.9355,1388.1085
351,0.8651,30170.9595,1391.9917
352,0.8654,30134.1659,1395.7937
353,0.8655,30097.5533,1399.6432
354,0.8656,30061.1203,1403.7374
355,0.8658,30024.8654,1407.7336
356,0.8659,29988.7873,1411.3936
357,0.866,29952.8846,1415.3993
358,0.8661,29917.1558,1419.4504
359,0.8662,29881.5997,1423.3401
360,0.8663,29846.2148,1427.1578
361,0.8664,29810.9999,1430.9318
362,0.8666,29775.9536,1435.0059
363,0.8666,29741.0746,1438.6921
364,0.8668,29706.3617,1442.7096
365,0.867,29671.8135,1446.7905
366,0.8672,29637.4288,1450.6065
367,0.8673,29603.2063,1454.4932
368,0.8674,29569.1448,1458.3267
369,0.8674,29535.2432,1462.1722
370,0.8676,29501.5,1466.1693
371,0.8677,29467.9142,1469.9669
372,0.8678,29434.4846,1474.0585
373,0.868,29401.21,1478.3914
374,0.8682,29368.0891,1482.1575
375,0.8682,29335.121,1486.112
376,0.8684,29302.3043,1489.8764
377,0.8685,29269.6381,1494.4972
378,0.8686,29237.1211,1498.6899
379,0.8687,29204.7522,1502.6783
380,0.8688,29172.5304,1506.5476
381,0.869,29140.4546,1510.5728
382,0.869,29108.5237,1514.4288
383,0.8692,29076.7366,1518.3994
384,0.8694,29045.0923,1522.2193
385,0.8696,29013.5897,1526.1043
386,0.8696,28982.2277,1529.8788
387,0.8697,28951.0055,1533.8425
388,0.8698,28919.9218,1537.8932
389,0.8699,28888.9759,1541.7836
390,0.87,28858.1665,1545.8603
391,0.87,28827.4928,1549.5643
392,0.87,28796.9538,1553.6866
393,0.8701,28766.5485,1557.464
394,0.8702,28736.2759,1561.3276
395,0.8703,28706.1352,1565.4456
396,0.8704,28676.1253,1569.5645
397,0.8705,28646.2453,1573.5212
398,0.8707,28616.4943,1577.4495
399,0.8708,28586.8715,1581.294
400,0.8708,28557.3758,1585.1569
401,0.871,28528.0064,1589.0632
402,0.871,28498.7624,1593.0819
403,0.8711,28469.6429,1596.9277
404,0.8712,28440.6471,1600.9151
405,0.8713,28411.774,1605.1108
406,0.8714,28383.0229,1609.3594
407,0.8716,28354.3929,1613.3772
408,0.8717,28325.8831,1617.121
409,0.8718,28297.4927,1620.9932
410,0.872,28269.221,1624.9596
411,0.872,28241.0669,1629.0246
412,0.8722,28213.0299,1632.9585
413,0.8722,28185.109,1636.8138
414,0.8723,28157.3034,1640.5359
415,0.8724,28129.6125,1644.6481
416,0.8726,28102.0353,1648.3812
417,0.8726,28074.5712,1652.3397
418,0.8727,28047.2193,1656.3378
419,0.8728,28019.9789,1660.0845
420,0.873,27992.8493,1664.255
421,0.8731,27965.8297,1668.2621
422,0.8732,27938.9193,1672.1421
423,0.8733,27912.1175,1676.0358
424,0.8734,27885.4235,1680.0097
425,0.8736,27858.8365,1683.9567
426,0.8736,27832.356,1687.792
427,0.8738,27805.9811,1691.5546
428,0.8738,27779.7112,1695.6448
429,0.8739,27753.5456,1699.6455
430,0.8741,27727.4835,1703.7935
431,0.8741,27701.5244,1707.3916
432,0.8742,27675.6675,1711.226
433,0.8743,27649.9122,1715.2478
434,0.8744,27624.2577,1719.0176
435,0.8744,27598.7036,1723.13
436,0.8746,27573.249,1726.9937
437,0.8747,27547.8933,1730.6629
438,0.8748,27522.636,1734.5547
439,0.8749,27497.4764,1738.694
440,0.8749,27472.4137,1742.6116
441,0.8749,27447.4475,1746.599
442,0.8751,27422.5771,1750.465
443,0.8751,27397.8019,1754.5882
444,0.8753,27373.1213,1758.48
445,0.8753,27348.5347,1762.4393
446,0.8754,27324.0414,1766.1448
447,0.8755,27299.6409,1770.0652
448,0.8756,27275.3327,1774.1155
449,0.8757,27251.116,1778.0168
450,0.8758,27226.9904,1781.9121
451,0.8759,27202.9553,1785.8965
452,0.876,27179.01,1789.7307
453,0.8761,27155.1541,1794.2209
454,0.8761,27131.387,1798.8954
455,0.8761,27107.7081,1803.0921
456,0.8763,27084.1169,1806.9095
457,0.8763,27060.6129,1810.7894
458,0.8765,27037.1954,1814.7707
459,0.8766,27013.864,1818.5478
460,0.8767,26990.6181,1822.4508
461,0.8768,26967.4573,1826.223
462,0.8768,26944.3809,1830.1355
463,0.8768,26921.3885,1834.0752
464,0.8768,26898.4795,1837.9711
465,0.8769,26875.6535,1841.9129
466,0.877,26852.91,1845.8823
467,0.877,26830.2484,1849.8709
468,0.8771,26807.6682,1853.9182
469,0.8771,26785.169,1857.698
470,0.8773,26762.7502,1862.1366
471,0.8774,26740.4115,1866.3588
472,0.8774,26718.1522,1870.2164
473,0.8776,26695.972,1874.1017
474,0.8777,26673.8703,1878.0873
475,0.8778,26651.8467,1881.8652
476,0.8778,26629.9007,1885.885
477,0.8779,26608.0319,1889.6343
478,0.8779,26586.2398,1893.6354
479,0.878,26564.524,1897.5006
480,0.878,26542.8839,1901.1432
481,0.8781,26521.3192,1905.6707
482,0.8782,26499.8294,1909.9659
483,0.8784,26478.4141,1914.0907
484,0.8785,26457.0728,1917.993
485,0.8786,26435.8051,1921.7398
486,0.8786,26414.6106,1925.738
487,0.8787,26393.4889,1929.7546
488,0.8788,26372.4394,1933.7589
489,0.8788,26351.4619,1937.6825
490,0.879,26330.5559,1941.5574
491,0.8791,26309.721,1945.3848
492,0.8792,26288.9567,1949.1391
493,0.8793,26268.2627,1953.2019
494,0.8794,26247.6386,1957.0531
495,0.8795,26227.0839,1961.5349
496,0.8795,26206.5983,1965.4303
497,0.8796,26186.1814,1969.3847
498,0.8797,26165.8327,1973.4228
499,0.8798,26145.552,1977.3027
500,0.8799,26125.3388,1981.041
501,0.88,26105.1927,1985.1221
502,0.8802,26085.1133,1988.9808
503,0.8802,26065.1004,1993.1781
504,0.8804,26045.1534,1997.058
505,0.8806,26025.2721,2000.8247
506,0.8808,26005.4561,2004.7772
507,0.8808,25985.705,2008.5363
508,0.881,25966.0184,2012.6854
509,0.881,25946.396,2016.7111
510,0.8812,25926.8374,2020.6298
511,0.8812,25907.3424,2024.6433
512,0.8813,25887.9104,2028.4523
513,0.8814,25868.5413,2032.389
514,0.8814,25849.2345,2036.3071
515,0.8814,25829.9899,2040.0753
516,0.8816,25810.807,2044.0613
517,0.8816,25791.6855,2048.0449
518,0.8817,25772.6252,2051.7978
519,0.8818,25753.6255,2055.7548
520,0.8818,25734.6863,2059.7674
